year,order,name,conditions,surface,fin_commit,winner,winner_slug,currency,amount
1997,43,Bastad,Outdoor,Clay,"$328,000",Magnus Norman,magnus-norman,$,328000.0
1997,44,Gstaad,Outdoor,Clay,"$550,000",Felix Mantilla,felix-mantilla,$,550000.0
1997,45,Newport,Outdoor,Grass,"$280,000",Sargis Sargsian,sargis-sargsian,$,280000.0
1997,46,Stuttgart Outdoor,Outdoor,Clay,"$1,040,000",Alex Corretja,alex-corretja,$,1040000.0
1997,47,Washington,Outdoor,Hard,"$675,000",Michael Chang,michael-chang,$,675000.0
1997,48,Kitzbuhel,Outdoor,Clay,"$525,000",Filip Dewulf,filip-dewulf,$,525000.0
1997,49,Los Angeles,Outdoor,Hard,"$328,000",Jim Courier,jim-courier,$,328000.0
1997,50,Umag,Outdoor,Clay,"$400,000",Felix Mantilla,felix-mantilla,$,400000.0
1997,51,Amsterdam,Outdoor,Clay,"$500,000",Slava Dosedel,slava-dosedel,$,500000.0
1997,52,ATP Masters Series Canada,Outdoor,Hard,"$2,300,000",Chris Woodruff,chris-woodruff,$,2300000.0
1997,53,ATP Masters Series Cincinnati,Outdoor,Hard,"$2,300,000",Pete Sampras,pete-sampras,$,2300000.0
1997,54,San Marino,Outdoor,Clay,"$300,000",Felix Mantilla,felix-mantilla,$,300000.0
1997,55,Indianapolis,Outdoor,Hard,"$1,040,000",Jonas Bjorkman,jonas-bjorkman,$,1040000.0
1997,56,New Haven,Outdoor,Hard,"$1,040,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,1040000.0
1997,57,Boston,Outdoor,Hard,"$328,000",Sjeng Schalken,sjeng-schalken,$,328000.0
1997,58,Long Island,Outdoor,Hard,"$328,000",Carlos Moya,carlos-moya,$,328000.0
1997,59,US Open,Outdoor,Hard,"$5,152,000",Patrick Rafter,patrick-rafter,$,5152000.0
1997,60,Bournemouth,Outdoor,Clay,"$400,000",Felix Mantilla,felix-mantilla,$,400000.0
1997,61,Marbella,Outdoor,Clay,"$328,000",Albert Costa,albert-costa,$,328000.0
1997,62,Tashkent,Outdoor,Hard,"$328,000",Tim Henman,tim-henman,$,328000.0
1997,63,Bucharest,Outdoor,Clay,"$500,000",Richard Fromberg,richard-fromberg,$,500000.0
1997,64,Toulouse,Indoor,Hard,"$400,000",Nicolas Kiefer,nicolas-kiefer,$,400000.0
1997,65,Grand Slam Cup,Indoor,Carpet,"$6,000,000",Pete Sampras,pete-sampras,$,6000000.0
1997,66,Basel,Indoor,Carpet,"$1,000,000",Greg Rusedski,greg-rusedski,$,1000000.0
1997,67,Beijing,Indoor,Hard,"$328,000",Jim Courier,jim-courier,$,328000.0
1997,68,Palermo,Outdoor,Clay,"$328,000",Alberto Berasategui,alberto-berasategui,$,328000.0
1997,69,Singapore,Indoor,Carpet,"$675,000",Magnus Gustafsson,magnus-gustafsson,$,675000.0
1997,70,Vienna,Indoor,Carpet,"$800,000",Goran Ivanisevic,goran-ivanisevic,$,800000.0
1997,71,Lyon,Indoor,Carpet,"$750,000",Fabrice Santoro,fabrice-santoro,$,750000.0
1997,72,Ostrava,Indoor,Carpet,"$1,000,000",Karol Kucera,karol-kucera,$,1000000.0
1997,73,Mexico City,Outdoor,Clay,"$330,000",Francisco Clavet,francisco-clavet,$,330000.0
1997,74,ATP Masters Series Stuttgart,Indoor,Carpet,"$2,300,000",Petr Korda,petr-korda,$,2300000.0
1997,75,Bogota,Outdoor,Clay,"$328,000",Francisco Clavet,francisco-clavet,$,328000.0
1997,76,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,550,000",Pete Sampras,pete-sampras,$,2550000.0
1997,77,Moscow,Indoor,Carpet,"$1,150,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,1150000.0
1997,78,Santiago,Outdoor,Clay,"$328,000",Julian Alonso,julian-alonso,$,328000.0
1997,79,Stockholm,Indoor,Hard,"$825,000",Jonas Bjorkman,jonas-bjorkman,$,825000.0
1997,80,ATP Tour World Championship,Indoor,Hard,"$3,300,000",Pete Sampras,pete-sampras,$,3300000.0
1997,81,ATP Tour World Doubles Championship,Indoor,Carpet,"$500,000",,,$,500000.0
1998,0,Adelaide,Outdoor,Hard,"$340,000",Lleyton Hewitt,lleyton-hewitt,$,340000.0
1998,1,Doha,Outdoor,Hard,"$1,000,000",Petr Korda,petr-korda,$,1000000.0
1998,2,Auckland,Outdoor,Hard,"$340,000",Marcelo Rios,marcelo-rios,$,340000.0
1998,3,Sydney Outdoor,Outdoor,Hard,"$340,000",Karol Kucera,karol-kucera,$,340000.0
1998,4,Australian Open,Outdoor,Hard,"$3,140,107",Petr Korda,petr-korda,$,3140107.0
1998,5,Marseille,Indoor,Hard,"$539,250",Thomas Enqvist,thomas-enqvist,$,539250.0
1998,6,Split,Indoor,Carpet,"$400,000",Goran Ivanisevic,goran-ivanisevic,$,400000.0
1998,7,Dubai,Outdoor,Hard,"$1,039,250",Alex Corretja,alex-corretja,$,1039250.0
1998,8,San Jose,Indoor,Hard,"$340,000",Andre Agassi,andre-agassi,$,340000.0
1998,9,St. Petersburg,Indoor,Carpet,"$340,000",Richard Krajicek,richard-krajicek,$,340000.0
1998,10,Antwerp,Outdoor,Hard,"$1,000,000",Greg Rusedski,greg-rusedski,$,1000000.0
1998,11,Memphis,Indoor,Hard,"$825,000",Mark Philippoussis,mark-philippoussis,$,825000.0
1998,12,London,Indoor,Carpet,"$814,250",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,814250.0
1998,13,Philadelphia,Indoor,Hard,"$714,250",Pete Sampras,pete-sampras,$,714250.0
1998,14,Rotterdam,Indoor,Carpet,"$750,000",Jan Siemerink,jan-siemerink,$,750000.0
1998,15,Scottsdale,Outdoor,Hard,"$340,000",Andre Agassi,andre-agassi,$,340000.0
1998,16,Copenhagen,Indoor,Carpet,"$235,000",Magnus Gustafsson,magnus-gustafsson,$,235000.0
1998,17,ATP Masters Series Indian Wells,Outdoor,Hard,"$2,450,000",Marcelo Rios,marcelo-rios,$,2450000.0
1998,18,ATP Masters Series Miami,Outdoor,Hard,"$2,700,000",Marcelo Rios,marcelo-rios,$,2700000.0
1998,19,Casablanca,Outdoor,Clay,"$235,000",Andrea Gaudenzi,andrea-gaudenzi,$,235000.0
1998,20,Chennai,Outdoor,Hard,"$430,000",Patrick Rafter,patrick-rafter,$,430000.0
1998,21,Estoril,Outdoor,Clay,"$625,000",Alberto Berasategui,alberto-berasategui,$,625000.0
1998,22,Hong Kong,Outdoor,Hard,"$340,000",Kenneth Carlsen,kenneth-carlsen,$,340000.0
1998,23,Barcelona,Outdoor,Clay,"$950,000",Todd Martin,todd-martin,$,950000.0
1998,24,Tokyo,Outdoor,Hard,"$700,000",Andrei Pavel,andrei-pavel,$,700000.0
1998,25,ATP Masters Series Monte Carlo,Outdoor,Clay,"$2,450,000",Carlos Moya,carlos-moya,$,2450000.0
1998,26,Orlando,Outdoor,Clay,"$289,250",Jim Courier,jim-courier,$,289250.0
1998,27,Atlanta,Outdoor,Clay,"$340,000",Pete Sampras,pete-sampras,$,340000.0
1998,28,Munich,Outdoor,Clay,"$525,000",Thomas Enqvist,thomas-enqvist,$,525000.0
1998,29,Prague,Outdoor,Clay,"$365,000",Fernando Meligeni,fernando-meligeni,$,365000.0
1998,30,Delray Beach,Outdoor,Hard,"$270,000",Andrew Ilie,andrew-ilie,$,270000.0
1998,31,ATP Masters Series Hamburg,Outdoor,Clay,"$2,450,000",Albert Costa,albert-costa,$,2450000.0
1998,32,ATP Masters Series Rome,Outdoor,Clay,"$2,450,000",Marcelo Rios,marcelo-rios,$,2450000.0
1998,33,World Team Cup,Outdoor,Clay,"$1,900,000",Tommy Haas,tommy-haas,$,1900000.0
1998,34,St. Poelten,Outdoor,Clay,"$425,000",Marcelo Rios,marcelo-rios,$,425000.0
1998,35,Roland Garros,Outdoor,Clay,"$5,026,607",Carlos Moya,carlos-moya,$,5026607.0
1998,36,Bologna,Outdoor,Clay,"$340,000",Julian Alonso,julian-alonso,$,340000.0
1998,37,Halle,Outdoor,Grass,"$900,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,900000.0
1998,38,London / Queen's Club,Outdoor,Grass,"$750,000",Scott Draper,scott-draper,$,750000.0
1998,39,Nottingham,Outdoor,Grass,"$340,000",Jonas Bjorkman,jonas-bjorkman,$,340000.0
1998,40,'s-Hertogenbosch,Outdoor,Grass,"$500,000",Patrick Rafter,patrick-rafter,$,500000.0
1998,41,Wimbledon,Outdoor,Grass,"$5,638,006",Pete Sampras,pete-sampras,$,5638006.0
1998,42,Bastad,Outdoor,Clay,"$340,000",Magnus Gustafsson,magnus-gustafsson,$,340000.0
1998,43,Gstaad,Outdoor,Clay,"$550,000",Alex Corretja,alex-corretja,$,550000.0
1998,44,Newport,Outdoor,Grass,"$300,000",Leander Paes,leander-paes,$,300000.0
1998,45,Stuttgart Outdoor,Outdoor,Clay,"$1,040,000",Gustavo Kuerten,gustavo-kuerten,$,1040000.0
1998,46,Washington,Outdoor,Hard,"$700,000",Andre Agassi,andre-agassi,$,700000.0
1998,47,Kitzbuehel,Outdoor,Clay,"$525,000",Albert Costa,albert-costa,$,525000.0
1998,48,Los Angeles,Outdoor,Hard,"$340,000",Andre Agassi,andre-agassi,$,340000.0
1998,49,Umag,Outdoor,Clay,"$400,000",Bohdan Ulihrach,bohdan-ulihrach,$,400000.0
1998,50,Amsterdam,Outdoor,Clay,"$500,000",Magnus Norman,magnus-norman,$,500000.0
1998,51,ATP Masters Series Canada,Outdoor,Hard,"$2,450,000",Patrick Rafter,patrick-rafter,$,2450000.0
1998,52,ATP Masters Series Cincinnati,Outdoor,Hard,"$2,450,000",Patrick Rafter,patrick-rafter,$,2450000.0
1998,53,San Marino,Outdoor,Clay,"$300,000",Dominik Hrbaty,dominik-hrbaty,$,300000.0
1998,54,Indianapolis,Outdoor,Hard,"$1,040,000",Alex Corretja,alex-corretja,$,1040000.0
1998,55,New Haven,Outdoor,Hard,"$870,000",Karol Kucera,karol-kucera,$,870000.0
1998,56,Boston,Outdoor,Hard,"$340,000",Michael Chang,michael-chang,$,340000.0
1998,57,Long Island,Outdoor,Hard,"$340,000",Patrick Rafter,patrick-rafter,$,340000.0
1998,58,US Open,Outdoor,Hard,"$6,032,000",Patrick Rafter,patrick-rafter,$,6032000.0
1998,59,Bournemouth,Outdoor,Clay,"$400,000",Felix Mantilla,felix-mantilla,$,400000.0
1998,60,Bucharest,Outdoor,Clay,"$500,000",Francisco Clavet,francisco-clavet,$,500000.0
1998,61,Tashkent,Outdoor,Hard,"$500,000",Tim Henman,tim-henman,$,500000.0
1998,62,Mallorca,Outdoor,Clay,"$475,000",Gustavo Kuerten,gustavo-kuerten,$,475000.0
1998,63,Grand Slam Cup,Indoor,Hard,"$6,000,000",Marcelo Rios,marcelo-rios,$,6000000.0
1998,64,Toulouse,Indoor,Hard,"$400,000",Jan Siemerink,jan-siemerink,$,400000.0
1998,65,Basel,Indoor,Hard,"$1,000,000",Tim Henman,tim-henman,$,1000000.0
1998,66,Palermo,Outdoor,Clay,"$340,000",Mariano Puerta,mariano-puerta,$,340000.0
1998,67,Shanghai,Indoor,Carpet,"$340,000",Michael Chang,michael-chang,$,340000.0
1998,68,Singapore,Indoor,Carpet,"$700,000",Marcelo Rios,marcelo-rios,$,700000.0
1998,69,Vienna,Indoor,Carpet,"$800,000",Pete Sampras,pete-sampras,$,800000.0
1998,70,Lyon,Indoor,Carpet,"$750,000",Alex Corretja,alex-corretja,$,750000.0
1998,71,Ostrava,Indoor,Carpet,"$1,000,000",Andre Agassi,andre-agassi,$,1000000.0
1998,72,Mexico City,Outdoor,Clay,"$340,000",Jiri Novak,jiri-novak,$,340000.0
1998,73,ATP Masters Series Stuttgart,Indoor,Hard,"$2,450,000",Richard Krajicek,richard-krajicek,$,2450000.0
1998,74,Bogota,Outdoor,Clay,"$340,000",Mariano Zabaleta,mariano-zabaleta,$,340000.0
1998,75,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,550,000",Greg Rusedski,greg-rusedski,$,2550000.0
1998,76,Moscow,Indoor,Carpet,"$1,150,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,1150000.0
1998,77,Santiago,Outdoor,Clay,"$340,000",Francisco Clavet,francisco-clavet,$,340000.0
1998,78,Stockholm,Indoor,Hard,"$825,000",Todd Martin,todd-martin,$,825000.0
1998,79,ATP Tour World Doubles Championship,Indoor,Carpet,"$500,000",,,$,500000.0
1998,80,ATP Tour World Championship,Indoor,Hard,"$3,300,000",Alex Corretja,alex-corretja,$,3300000.0
1999,0,Adelaide,Outdoor,Hard,"$350,000",Thomas Enqvist,thomas-enqvist,$,350000.0
1999,1,Doha,Outdoor,Hard,"$1,000,000",Rainer Schuettler,rainer-schuettler,$,1000000.0
1999,2,Auckland,Outdoor,Hard,"$350,000",Sjeng Schalken,sjeng-schalken,$,350000.0
1999,3,Sydney,Outdoor,Hard,"$350,000",Todd Martin,todd-martin,$,350000.0
1999,4,Australian Open,Outdoor,Hard,"$3,539,387",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,3539387.0
1999,5,Marseille,Indoor,Hard,"$539,250",Fabrice Santoro,fabrice-santoro,$,539250.0
1999,6,Dubai,Outdoor,Hard,"$1,039,250",Jerome Golmard,jerome-golmard,$,1039250.0
1999,7,San Jose,Indoor,Hard,"$350,000",Mark Philippoussis,mark-philippoussis,$,350000.0
1999,8,St. Petersburg,Indoor,Carpet,"$350,000",Marc Rosset,marc-rosset,$,350000.0
1999,9,Memphis,Indoor,Hard,"$825,000",Tommy Haas,tommy-haas,$,825000.0
1999,10,Rotterdam,Indoor,Carpet,"$850,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,850000.0
1999,11,London,Indoor,Carpet,"$814,250",Richard Krajicek,richard-krajicek,$,814250.0
1999,12,Copenhagen,Indoor,Carpet,"$240,000",Magnus Gustafsson,magnus-gustafsson,$,240000.0
1999,13,Scottsdale,Outdoor,Hard,"$350,000",Jan-Michael Gambill,jan-michael-gambill,$,350000.0
1999,14,ATP Masters Series Indian Wells,Outdoor,Hard,"$2,450,000",Mark Philippoussis,mark-philippoussis,$,2450000.0
1999,15,ATP Masters Series Miami,Outdoor,Hard,"$2,700,000",Richard Krajicek,richard-krajicek,$,2700000.0
1999,16,Casablanca,Outdoor,Clay,"$240,000",Alberto Martin,alberto-martin,$,240000.0
1999,17,Chennai,Outdoor,Hard,"$430,000",Byron Black,byron-black,$,430000.0
1999,18,Estoril,Outdoor,Clay,"$625,000",Albert Costa,albert-costa,$,625000.0
1999,19,Hong Kong,Outdoor,Hard,"$350,000",Andre Agassi,andre-agassi,$,350000.0
1999,20,Barcelona,Outdoor,Clay,"$950,000",Felix Mantilla,felix-mantilla,$,950000.0
1999,21,Tokyo,Outdoor,Hard,"$725,000",Nicolas Kiefer,nicolas-kiefer,$,725000.0
1999,22,ATP Masters Series Monte Carlo,Outdoor,Clay,"$2,450,000",Gustavo Kuerten,gustavo-kuerten,$,2450000.0
1999,23,Orlando,Outdoor,Clay,"$289,250",Magnus Norman,magnus-norman,$,289250.0
1999,24,Atlanta,Outdoor,Clay,"$350,000",Stefan Koubek,stefan-koubek,$,350000.0
1999,25,Munich,Outdoor,Clay,"$525,000",Franco Squillari,franco-squillari,$,525000.0
1999,26,Prague,Outdoor,Clay,"$500,000",Dominik Hrbaty,dominik-hrbaty,$,500000.0
1999,27,Delray Beach,Outdoor,Hard,"$270,000",Lleyton Hewitt,lleyton-hewitt,$,270000.0
1999,28,ATP Masters Series Hamburg,Outdoor,Clay,"$2,450,000",Marcelo Rios,marcelo-rios,$,2450000.0
1999,29,ATP Masters Series Rome,Outdoor,Clay,"$2,450,000",Gustavo Kuerten,gustavo-kuerten,$,2450000.0
1999,30,World Team Cup,Outdoor,Clay,"$1,650,000",Jonas Bjorkman,jonas-bjorkman,$,1650000.0
1999,31,St. Poelten,Outdoor,Clay,"$425,000",Marcelo Rios,marcelo-rios,$,425000.0
1999,32,Roland Garros,Outdoor,Clay,"$5,159,915",Andre Agassi,andre-agassi,$,5159915.0
1999,33,Halle,Outdoor,Grass,"$900,000",Nicolas Kiefer,nicolas-kiefer,$,900000.0
1999,34,London / Queen's Club,Outdoor,Grass,"$750,000",Pete Sampras,pete-sampras,$,750000.0
1999,35,Merano,Outdoor,Clay,"$350,000",Fernando Vicente,fernando-vicente,$,350000.0
1999,36,Nottingham,Outdoor,Grass,"$350,000",Cedric Pioline,cedric-pioline,$,350000.0
1999,37,'s-Hertogenbosch,Outdoor,Grass,"$500,000",Patrick Rafter,patrick-rafter,$,500000.0
1999,38,Wimbledon,Outdoor,Grass,"$5,614,685",Pete Sampras,pete-sampras,$,5614685.0
1999,39,Bastad,Outdoor,Clay,"$350,000",Juan Antonio Marin,juan-antonio-marin,$,350000.0
1999,40,Gstaad,Outdoor,Clay,"$550,000",Albert Costa,albert-costa,$,550000.0
1999,41,Newport,Outdoor,Grass,"$320,000",Chris Woodruff,chris-woodruff,$,320000.0
1999,42,Stuttgart Outdoor,Outdoor,Clay,"$1,040,000",Magnus Norman,magnus-norman,$,1040000.0
1999,43,Kitzbuhel,Outdoor,Clay,"$525,000",Albert Costa,albert-costa,$,525000.0
1999,44,Los Angeles,Outdoor,Hard,"$350,000",Pete Sampras,pete-sampras,$,350000.0
1999,45,Umag,Outdoor,Clay,"$400,000",Magnus Norman,magnus-norman,$,400000.0
1999,46,Amsterdam,Outdoor,Clay,"$500,000",Younes El Aynaoui,younes-el-aynaoui,$,500000.0
1999,47,ATP Masters Series Canada,Outdoor,Hard,"$2,450,000",Thomas Johansson,thomas-johansson,$,2450000.0
1999,48,ATP Masters Series Cincinnati,Outdoor,Hard,"$2,450,000",Pete Sampras,pete-sampras,$,2450000.0
1999,49,San Marino,Outdoor,Clay,"$300,000",Galo Blanco,galo-blanco,$,300000.0
1999,50,Indianapolis,Outdoor,Hard,"$870,000",Nicolas Lapentti,nicolas-lapentti,$,870000.0
1999,51,Washington,Outdoor,Hard,"$725,000",Andre Agassi,andre-agassi,$,725000.0
1999,52,Boston,Outdoor,Hard,"$350,000",Marat Safin,marat-safin,$,350000.0
1999,53,Long Island,Outdoor,Hard,"$350,000",Magnus Norman,magnus-norman,$,350000.0
1999,54,US Open,Outdoor,Hard,"$6,235,000",Andre Agassi,andre-agassi,$,6235000.0
1999,55,Bournemouth,Outdoor,Clay,"$400,000",Adrian Voinea,adrian-voinea,$,400000.0
1999,56,Mallorca,Outdoor,Clay,"$500,000",Juan Carlos Ferrero,juan-carlos-ferrero,$,500000.0
1999,57,Tashkent,Outdoor,Hard,"$500,000",Nicolas Kiefer,nicolas-kiefer,$,500000.0
1999,58,Bucharest,Outdoor,Clay,"$350,000",Alberto Martin,alberto-martin,$,350000.0
1999,60,Toulouse,Indoor,Hard,"$400,000",Nicolas Escude,nicolas-escude,$,400000.0
1999,61,Basel,Indoor,Carpet,"$1,000,000",Karol Kucera,karol-kucera,$,1000000.0
1999,62,Palermo,Outdoor,Clay,"$350,000",Arnaud Di Pasquale,arnaud-di-pasquale,$,350000.0
1999,63,Shanghai,Outdoor,Hard,"$350,000",Magnus Norman,magnus-norman,$,350000.0
1999,64,Singapore,Indoor,Hard,"$725,000",Marcelo Rios,marcelo-rios,$,725000.0
1999,65,Vienna,Indoor,Hard,"$800,000",Greg Rusedski,greg-rusedski,$,800000.0
1999,66,Lyon,Indoor,Carpet,"$750,000",Nicolas Lapentti,nicolas-lapentti,$,750000.0
1999,67,ATP Masters Series Stuttgart,Indoor,Hard,"$2,450,000",Thomas Enqvist,thomas-enqvist,$,2450000.0
1999,68,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,550,000",Andre Agassi,andre-agassi,$,2550000.0
1999,69,Moscow,Indoor,Carpet,"$1,000,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,1000000.0
1999,70,Stockholm,Indoor,Hard,"$825,000",Thomas Enqvist,thomas-enqvist,$,825000.0
1999,71,ATP Tour World Doubles Championship,Indoor,Carpet,"$900,000",,,$,900000.0
1999,72,ATP Tour World Championship,Indoor,Hard,"$3,600,000",Pete Sampras,pete-sampras,$,3600000.0
2000,0,Adelaide,Outdoor,Hard,"$350,000",Lleyton Hewitt,lleyton-hewitt,$,350000.0
2000,1,Chennai,Outdoor,Hard,"$430,000",Jerome Golmard,jerome-golmard,$,430000.0
2000,2,Doha,Outdoor,Hard,"$1,000,000",Fabrice Santoro,fabrice-santoro,$,1000000.0
2000,3,Auckland,Outdoor,Hard,"$350,000",Magnus Norman,magnus-norman,$,350000.0
2000,4,Sydney,Outdoor,Hard,"$350,000",Lleyton Hewitt,lleyton-hewitt,$,350000.0
2000,5,Australian Open,Outdoor,Hard,"$3,864,414",Andre Agassi,andre-agassi,$,3864414.0
2000,6,Dubai,Outdoor,Hard,"$1,000,000",Nicolas Kiefer,nicolas-kiefer,$,1000000.0
2000,7,Marseille,Indoor,Hard,"$500,000",Marc Rosset,marc-rosset,$,500000.0
2000,8,San Jose,Indoor,Hard,"$375,000",Mark Philippoussis,mark-philippoussis,$,375000.0
2000,9,Memphis,Indoor,Hard,"$800,000",Magnus Larsson,magnus-larsson,$,800000.0
2000,10,Rotterdam,Indoor,Hard,"$850,000",Cedric Pioline,cedric-pioline,$,850000.0
2000,11,London,Indoor,Hard,"$800,000",Marc Rosset,marc-rosset,$,800000.0
2000,12,Mexico City,Outdoor,Clay,"$800,000",Juan Ignacio Chela,juan-ignacio-chela,$,800000.0
2000,13,Copenhagen,Indoor,Hard,"$350,000",Andreas Vinciguerra,andreas-vinciguerra,$,350000.0
2000,14,Delray Beach,Outdoor,Hard,"$350,000",Stefan Koubek,stefan-koubek,$,350000.0
2000,15,Santiago,Outdoor,Clay,"$375,000",Gustavo Kuerten,gustavo-kuerten,$,375000.0
2000,16,Bogota,Outdoor,Clay,"$375,000",Mariano Puerta,mariano-puerta,$,375000.0
2000,17,Scottsdale,Outdoor,Hard,"$375,000",Lleyton Hewitt,lleyton-hewitt,$,375000.0
2000,18,ATP Masters Series Indian Wells,Outdoor,Hard,"$2,950,000",Alex Corretja,alex-corretja,$,2950000.0
2000,19,ATP Masters Series Miami,Outdoor,Hard,"$3,200,000",Pete Sampras,pete-sampras,$,3200000.0
2000,20,Atlanta,Outdoor,Clay,"$375,000",Andrew Ilie,andrew-ilie,$,375000.0
2000,21,Casablanca,Outdoor,Clay,"$350,000",Fernando Vicente,fernando-vicente,$,350000.0
2000,22,Estoril,Outdoor,Clay,"$625,000",Carlos Moya,carlos-moya,$,625000.0
2000,23,ATP Masters Series Monte Carlo,Outdoor,Clay,"$2,950,000",Cedric Pioline,cedric-pioline,$,2950000.0
2000,24,Barcelona,Outdoor,Clay,"$1,000,000",Marat Safin,marat-safin,$,1000000.0
2000,25,Mallorca,Outdoor,Clay,"$500,000",Marat Safin,marat-safin,$,500000.0
2000,26,Munich,Outdoor,Clay,"$400,000",Franco Squillari,franco-squillari,$,400000.0
2000,27,Orlando,Outdoor,Clay,"$350,000",Fernando Gonzalez,fernando-gonzalez,$,350000.0
2000,28,ATP Masters Series Rome,Outdoor,Clay,"$2,950,000",Magnus Norman,magnus-norman,$,2950000.0
2000,29,ATP Masters Series Hamburg,Outdoor,Clay,"$2,950,000",Gustavo Kuerten,gustavo-kuerten,$,2950000.0
2000,30,World Team Cup,Outdoor,Clay,"$1,900,000",Dominik Hrbaty,dominik-hrbaty,$,1900000.0
2000,31,St. Poelten,Outdoor,Clay,"$425,000",Andrei Pavel,andrei-pavel,$,425000.0
2000,32,Roland Garros,Outdoor,Clay,"$4,564,505",Gustavo Kuerten,gustavo-kuerten,$,4564505.0
2000,33,Halle,Outdoor,Grass,"$1,000,000",David Prinosil,david-prinosil,$,1000000.0
2000,34,London / Queen's Club,Outdoor,Grass,"$800,000",Lleyton Hewitt,lleyton-hewitt,$,800000.0
2000,35,Nottingham,Outdoor,Grass,"$375,000",Sebastien Grosjean,sebastien-grosjean,$,375000.0
2000,36,'s-Hertogenbosch,Outdoor,Grass,"$400,000",Patrick Rafter,patrick-rafter,$,400000.0
2000,37,Wimbledon,Outdoor,Grass,"$5,564,842",Pete Sampras,pete-sampras,$,5564842.0
2000,38,Bastad,Outdoor,Clay,"$375,000",Magnus Norman,magnus-norman,$,375000.0
2000,39,Gstaad,Outdoor,Clay,"$600,000",Alex Corretja,alex-corretja,$,600000.0
2000,40,Newport,Outdoor,Grass,"$375,000",Peter Wessels,peter-wessels,$,375000.0
2000,41,Amsterdam,Outdoor,Clay,"$400,000",Magnus Gustafsson,magnus-gustafsson,$,400000.0
2000,42,Stuttgart Outdoor,Outdoor,Clay,"$1,000,000",Franco Squillari,franco-squillari,$,1000000.0
2000,43,Umag,Outdoor,Clay,"$400,000",Marcelo Rios,marcelo-rios,$,400000.0
2000,44,Kitzbuhel,Outdoor,Clay,"$750,000",Alex Corretja,alex-corretja,$,750000.0
2000,45,Los Angeles,Outdoor,Hard,"$375,000",Michael Chang,michael-chang,$,375000.0
2000,46,San Marino,Outdoor,Clay,"$350,000",Alex Calatrava,alex-calatrava,$,350000.0
2000,47,ATP Masters Series Canada,Outdoor,Hard,"$2,450,000",Marat Safin,marat-safin,$,2450000.0
2000,48,ATP Masters Series Cincinnati,Outdoor,Hard,"$2,950,000",Thomas Enqvist,thomas-enqvist,$,2950000.0
2000,49,Indianapolis,Outdoor,Hard,"$800,000",Gustavo Kuerten,gustavo-kuerten,$,800000.0
2000,50,Washington,Outdoor,Hard,"$800,000",Alex Corretja,alex-corretja,$,800000.0
2000,51,Long Island,Outdoor,Hard,"$415,200",Magnus Norman,magnus-norman,$,415200.0
2000,52,US Open,Outdoor,Hard,"$6,467,000",Marat Safin,marat-safin,$,6467000.0
2000,53,Bucharest,Outdoor,Clay,"$375,000",Juan Balcells,juan-balcells,$,375000.0
2000,54,Tashkent,Outdoor,Hard,"$525,000",Marat Safin,marat-safin,$,525000.0
2000,56,Palermo,Outdoor,Clay,"$375,000",Olivier Rochus,olivier-rochus,$,375000.0
2000,57,Hong Kong,Outdoor,Hard,"$375,000",Nicolas Kiefer,nicolas-kiefer,$,375000.0
2000,58,Tokyo,Outdoor,Hard,"$800,000",Sjeng Schalken,sjeng-schalken,$,800000.0
2000,59,Vienna,Indoor,Hard,"$800,000",Tim Henman,tim-henman,$,800000.0
2000,60,Shanghai,Outdoor,Hard,"$375,000",Magnus Norman,magnus-norman,$,375000.0
2000,61,Toulouse,Indoor,Hard,"$400,000",Alex Corretja,alex-corretja,$,400000.0
2000,62,Basel,Indoor,Carpet,"$1,000,000",Thomas Enqvist,thomas-enqvist,$,1000000.0
2000,63,Moscow,Indoor,Carpet,"$1,000,000",Yevgeny Kafelnikov,yevgeny-kafelnikov,$,1000000.0
2000,64,ATP Masters Series Stuttgart,Indoor,Hard,"$2,950,000",Wayne Ferreira,wayne-ferreira,$,2950000.0
2000,65,Lyon,Indoor,Carpet,"$800,000",Arnaud Clement,arnaud-clement,$,800000.0
2000,66,St. Petersburg,Indoor,Hard,"$800,000",Marat Safin,marat-safin,$,800000.0
2000,67,ATP World Tour Masters 1000 Paris,Indoor,Hard,"$2,950,000",Marat Safin,marat-safin,$,2950000.0
2000,68,Brighton,Indoor,Hard,"$400,000",Tim Henman,tim-henman,$,400000.0
2000,69,Stockholm,Indoor,Hard,"$800,000",Thomas Johansson,thomas-johansson,$,800000.0
2000,70,Tennis Masters Cup,Indoor,Hard,"$3,700,000",Gustavo Kuerten,gustavo-kuerten,$,3700000.0
2000,71,Doubles Championship,Outdoor,Hard,"$750,000",,,$,750000.0
2001,0,Adelaide,Outdoor,Hard,"$375,000",Tommy Haas,tommy-haas,$,375000.0
